subhalo_id,grnr,axis,image_path,aperture_kpc,size_factor,signal_fraction,dynamic_range_dex,asymmetry_score,passed_qc,error
29157,10,z,output/images/halo000010_sub0029157_z.png,200.0,0.36738,1.0,0.116,0.0003,True,
29159,10,z,output/images/halo000010_sub0029159_z.png,200.0,0.36738,1.0,0.116,0.0003,True,
29160,10,z,output/images/halo000010_sub0029160_z.png,200.0,0.36738,1.0,0.116,0.0003,True,
29283,11,z,output/images/halo000011_sub0029283_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29284,11,z,output/images/halo000011_sub0029284_z.png,200.0,0.38095,1.0,0.932,0.0184,True,
29285,11,z,output/images/halo000011_sub0029285_z.png,200.0,0.38095,1.0,0.614,0.0189,True,
29286,11,z,output/images/halo000011_sub0029286_z.png,200.0,0.38095,1.0,0.932,0.1797,True,
29287,11,z,output/images/halo000011_sub0029287_z.png,200.0,0.38095,1.0,0.932,0.0837,True,
29289,11,z,output/images/halo000011_sub0029289_z.png,200.0,0.38095,1.0,0.613,0.1097,True,
29288,11,z,output/images/halo000011_sub0029288_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29290,11,z,output/images/halo000011_sub0029290_z.png,200.0,0.38095,1.0,0.932,0.1311,True,
29291,11,z,output/images/halo000011_sub0029291_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29293,11,z,output/images/halo000011_sub0029293_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29292,11,z,output/images/halo000011_sub0029292_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29295,11,z,output/images/halo000011_sub0029295_z.png,200.0,0.38095,1.0,0.616,0.0558,True,
29294,11,z,output/images/halo000011_sub0029294_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29296,11,z,output/images/halo000011_sub0029296_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29297,11,z,output/images/halo000011_sub0029297_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29298,11,z,output/images/halo000011_sub0029298_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29299,11,z,output/images/halo000011_sub0029299_z.png,200.0,0.38095,1.0,0.932,0.0009,True,
29300,11,z,output/images/halo000011_sub0029300_z.png,200.0,0.38095,1.0,0.614,0.1173,True,
29301,11,z,output/images/halo000011_sub0029301_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29302,11,z,output/images/halo000011_sub0029302_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29304,11,z,output/images/halo000011_sub0029304_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29282,11,z,,,,,,,False,download_failed
29305,11,z,output/images/halo000011_sub0029305_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29307,11,z,output/images/halo000011_sub0029307_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29309,11,z,output/images/halo000011_sub0029309_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29310,11,z,output/images/halo000011_sub0029310_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29311,11,z,output/images/halo000011_sub0029311_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29313,11,z,output/images/halo000011_sub0029313_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29318,11,z,output/images/halo000011_sub0029318_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29319,11,z,output/images/halo000011_sub0029319_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29329,11,z,output/images/halo000011_sub0029329_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29333,11,z,output/images/halo000011_sub0029333_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29339,11,z,output/images/halo000011_sub0029339_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29342,11,z,output/images/halo000011_sub0029342_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29344,11,z,output/images/halo000011_sub0029344_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29345,11,z,output/images/halo000011_sub0029345_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29350,11,z,output/images/halo000011_sub0029350_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29357,11,z,output/images/halo000011_sub0029357_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29512,12,z,output/images/halo000012_sub0029512_z.png,200.0,0.36337,1.0,0.932,0.0783,True,
29359,11,z,output/images/halo000011_sub0029359_z.png,200.0,0.38095,1.0,0.116,0.0003,True,
29513,12,z,output/images/halo000012_sub0029513_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29514,12,z,output/images/halo000012_sub0029514_z.png,200.0,0.36337,1.0,0.932,0.0573,True,
29516,12,z,output/images/halo000012_sub0029516_z.png,200.0,0.36337,1.0,0.932,0.0161,True,
29515,12,z,output/images/halo000012_sub0029515_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29517,12,z,output/images/halo000012_sub0029517_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29518,12,z,output/images/halo000012_sub0029518_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29519,12,z,output/images/halo000012_sub0029519_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29520,12,z,output/images/halo000012_sub0029520_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29521,12,z,output/images/halo000012_sub0029521_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29522,12,z,output/images/halo000012_sub0029522_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29524,12,z,output/images/halo000012_sub0029524_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29526,12,z,output/images/halo000012_sub0029526_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29527,12,z,output/images/halo000012_sub0029527_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29529,12,z,output/images/halo000012_sub0029529_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29530,12,z,output/images/halo000012_sub0029530_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29531,12,z,output/images/halo000012_sub0029531_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29536,12,z,output/images/halo000012_sub0029536_z.png,200.0,0.36337,1.0,0.607,0.0018,True,
29534,12,z,output/images/halo000012_sub0029534_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29538,12,z,output/images/halo000012_sub0029538_z.png,200.0,0.36337,1.0,0.932,-0.0093,True,
29537,12,z,output/images/halo000012_sub0029537_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29542,12,z,output/images/halo000012_sub0029542_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29543,12,z,output/images/halo000012_sub0029543_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29546,12,z,output/images/halo000012_sub0029546_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29544,12,z,output/images/halo000012_sub0029544_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29545,12,z,output/images/halo000012_sub0029545_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29548,12,z,output/images/halo000012_sub0029548_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29560,12,z,output/images/halo000012_sub0029560_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29564,12,z,output/images/halo000012_sub0029564_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29563,12,z,output/images/halo000012_sub0029563_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29550,12,z,output/images/halo000012_sub0029550_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29568,12,z,output/images/halo000012_sub0029568_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29571,12,z,output/images/halo000012_sub0029571_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29572,12,z,output/images/halo000012_sub0029572_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29576,12,z,output/images/halo000012_sub0029576_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29705,13,z,output/images/halo000013_sub0029705_z.png,200.0,0.408,1.0,0.616,0.0502,True,
29704,13,z,output/images/halo000013_sub0029704_z.png,200.0,0.408,1.0,0.92,0.0594,True,
29591,12,z,output/images/halo000012_sub0029591_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29608,12,z,output/images/halo000012_sub0029608_z.png,200.0,0.36337,1.0,0.115,0.0003,True,
29706,13,z,output/images/halo000013_sub0029706_z.png,200.0,0.408,1.0,0.925,0.1527,True,
29707,13,z,output/images/halo000013_sub0029707_z.png,200.0,0.408,1.0,0.6,0.2188,True,
29708,13,z,output/images/halo000013_sub0029708_z.png,200.0,0.408,1.0,0.613,0.3,True,
29709,13,z,output/images/halo000013_sub0029709_z.png,200.0,0.408,1.0,0.925,0.0484,True,
29710,13,z,output/images/halo000013_sub0029710_z.png,200.0,0.408,1.0,0.925,0.2198,True,
29711,13,z,output/images/halo000013_sub0029711_z.png,200.0,0.408,1.0,0.925,0.0336,True,
29713,13,z,output/images/halo000013_sub0029713_z.png,200.0,0.408,1.0,0.597,0.2346,True,
29712,13,z,output/images/halo000013_sub0029712_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29714,13,z,output/images/halo000013_sub0029714_z.png,200.0,0.408,1.0,0.603,0.2344,True,
29715,13,z,output/images/halo000013_sub0029715_z.png,200.0,0.408,1.0,0.597,0.0405,True,
29716,13,z,output/images/halo000013_sub0029716_z.png,200.0,0.408,1.0,0.925,0.0244,True,
29717,13,z,output/images/halo000013_sub0029717_z.png,200.0,0.408,1.0,0.925,-0.0072,True,
29721,13,z,output/images/halo000013_sub0029721_z.png,200.0,0.408,1.0,0.597,0.0431,True,
29720,13,z,output/images/halo000013_sub0029720_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29718,13,z,output/images/halo000013_sub0029718_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29722,13,z,output/images/halo000013_sub0029722_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29723,13,z,output/images/halo000013_sub0029723_z.png,200.0,0.408,1.0,0.597,0.0593,True,
29726,13,z,output/images/halo000013_sub0029726_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29724,13,z,output/images/halo000013_sub0029724_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29727,13,z,output/images/halo000013_sub0029727_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29729,13,z,output/images/halo000013_sub0029729_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29730,13,z,output/images/halo000013_sub0029730_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29731,13,z,output/images/halo000013_sub0029731_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29732,13,z,output/images/halo000013_sub0029732_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29733,13,z,output/images/halo000013_sub0029733_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29735,13,z,output/images/halo000013_sub0029735_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29734,13,z,output/images/halo000013_sub0029734_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29736,13,z,output/images/halo000013_sub0029736_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29737,13,z,output/images/halo000013_sub0029737_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29740,13,z,output/images/halo000013_sub0029740_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29742,13,z,output/images/halo000013_sub0029742_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29743,13,z,output/images/halo000013_sub0029743_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29744,13,z,output/images/halo000013_sub0029744_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29750,13,z,output/images/halo000013_sub0029750_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29753,13,z,output/images/halo000013_sub0029753_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29754,13,z,output/images/halo000013_sub0029754_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29756,13,z,output/images/halo000013_sub0029756_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29757,13,z,output/images/halo000013_sub0029757_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29758,13,z,output/images/halo000013_sub0029758_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29760,13,z,output/images/halo000013_sub0029760_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29761,13,z,output/images/halo000013_sub0029761_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29774,13,z,output/images/halo000013_sub0029774_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29778,13,z,output/images/halo000013_sub0029778_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29782,13,z,output/images/halo000013_sub0029782_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29784,13,z,output/images/halo000013_sub0029784_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29788,13,z,output/images/halo000013_sub0029788_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29825,13,z,output/images/halo000013_sub0029825_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29976,14,z,output/images/halo000014_sub0029976_z.png,200.0,0.42123,1.0,0.928,0.1256,True,
29827,13,z,output/images/halo000013_sub0029827_z.png,200.0,0.408,1.0,0.115,0.0003,True,
29975,14,z,output/images/halo000014_sub0029975_z.png,200.0,0.42123,1.0,0.597,0.1916,True,
29977,14,z,output/images/halo000014_sub0029977_z.png,200.0,0.42123,1.0,0.614,0.1425,True,
29978,14,z,output/images/halo000014_sub0029978_z.png,200.0,0.42123,1.0,0.928,0.0957,True,
29980,14,z,output/images/halo000014_sub0029980_z.png,200.0,0.42123,1.0,0.597,0.1378,True,
29981,14,z,output/images/halo000014_sub0029981_z.png,200.0,0.42123,1.0,0.928,0.0638,True,
29979,14,z,output/images/halo000014_sub0029979_z.png,200.0,0.42123,1.0,0.928,0.0774,True,
29982,14,z,output/images/halo000014_sub0029982_z.png,200.0,0.42123,1.0,0.928,-0.0006,True,
29983,14,z,output/images/halo000014_sub0029983_z.png,200.0,0.42123,1.0,0.928,0.1115,True,
29985,14,z,output/images/halo000014_sub0029985_z.png,200.0,0.42123,1.0,0.928,0.0753,True,
29984,14,z,output/images/halo000014_sub0029984_z.png,200.0,0.42123,1.0,0.597,0.1298,True,
29986,14,z,output/images/halo000014_sub0029986_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
29989,14,z,output/images/halo000014_sub0029989_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
29990,14,z,output/images/halo000014_sub0029990_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
29991,14,z,output/images/halo000014_sub0029991_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
29992,14,z,output/images/halo000014_sub0029992_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
29993,14,z,output/images/halo000014_sub0029993_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
29995,14,z,output/images/halo000014_sub0029995_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
29994,14,z,output/images/halo000014_sub0029994_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
29996,14,z,output/images/halo000014_sub0029996_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
29999,14,z,output/images/halo000014_sub0029999_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
29998,14,z,output/images/halo000014_sub0029998_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
30000,14,z,output/images/halo000014_sub0030000_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
30001,14,z,output/images/halo000014_sub0030001_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
30003,14,z,output/images/halo000014_sub0030003_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
30008,14,z,output/images/halo000014_sub0030008_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
30009,14,z,output/images/halo000014_sub0030009_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
30011,14,z,output/images/halo000014_sub0030011_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
30012,14,z,output/images/halo000014_sub0030012_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
30015,14,z,output/images/halo000014_sub0030015_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
30014,14,z,output/images/halo000014_sub0030014_z.png,200.0,0.42123,1.0,0.116,0.0003,True,
30154,15,z,output/images/halo000015_sub0030154_z.png,200.0,0.39116,1.0,0.932,0.0074,True,
30156,15,z,output/images/halo000015_sub0030156_z.png,200.0,0.39116,1.0,0.597,0.0216,True,
30155,15,z,output/images/halo000015_sub0030155_z.png,200.0,0.39116,1.0,0.597,0.0325,True,
30153,15,z,output/images/halo000015_sub0030153_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30157,15,z,output/images/halo000015_sub0030157_z.png,200.0,0.39116,1.0,0.61,0.0753,True,
30159,15,z,output/images/halo000015_sub0030159_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30158,15,z,output/images/halo000015_sub0030158_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30160,15,z,output/images/halo000015_sub0030160_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30161,15,z,output/images/halo000015_sub0030161_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30162,15,z,output/images/halo000015_sub0030162_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30163,15,z,output/images/halo000015_sub0030163_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30164,15,z,output/images/halo000015_sub0030164_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30165,15,z,output/images/halo000015_sub0030165_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30168,15,z,output/images/halo000015_sub0030168_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30166,15,z,output/images/halo000015_sub0030166_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30169,15,z,output/images/halo000015_sub0030169_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30170,15,z,output/images/halo000015_sub0030170_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30171,15,z,output/images/halo000015_sub0030171_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30172,15,z,output/images/halo000015_sub0030172_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30173,15,z,output/images/halo000015_sub0030173_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30174,15,z,output/images/halo000015_sub0030174_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30176,15,z,output/images/halo000015_sub0030176_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30175,15,z,output/images/halo000015_sub0030175_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30177,15,z,output/images/halo000015_sub0030177_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30179,15,z,output/images/halo000015_sub0030179_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30199,15,z,output/images/halo000015_sub0030199_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30206,15,z,output/images/halo000015_sub0030206_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30220,15,z,output/images/halo000015_sub0030220_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30251,15,z,output/images/halo000015_sub0030251_z.png,200.0,0.39116,1.0,0.116,0.0003,True,
30278,16,z,output/images/halo000016_sub0030278_z.png,200.0,0.23722,1.0,0.932,-0.0,True,
30277,16,z,output/images/halo000016_sub0030277_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30279,16,z,output/images/halo000016_sub0030279_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30280,16,z,output/images/halo000016_sub0030280_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30281,16,z,output/images/halo000016_sub0030281_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30282,16,z,output/images/halo000016_sub0030282_z.png,200.0,0.23722,1.0,0.613,0.1722,True,
30284,16,z,output/images/halo000016_sub0030284_z.png,200.0,0.23722,1.0,0.932,0.0408,True,
30283,16,z,output/images/halo000016_sub0030283_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30285,16,z,output/images/halo000016_sub0030285_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30286,16,z,output/images/halo000016_sub0030286_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30287,16,z,output/images/halo000016_sub0030287_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30288,16,z,output/images/halo000016_sub0030288_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30289,16,z,output/images/halo000016_sub0030289_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30290,16,z,output/images/halo000016_sub0030290_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30291,16,z,output/images/halo000016_sub0030291_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30292,16,z,output/images/halo000016_sub0030292_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30293,16,z,output/images/halo000016_sub0030293_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30294,16,z,output/images/halo000016_sub0030294_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30295,16,z,output/images/halo000016_sub0030295_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30296,16,z,output/images/halo000016_sub0030296_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30297,16,z,output/images/halo000016_sub0030297_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30301,16,z,output/images/halo000016_sub0030301_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30306,16,z,output/images/halo000016_sub0030306_z.png,200.0,0.23722,1.0,0.932,0.0527,True,
30302,16,z,output/images/halo000016_sub0030302_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30304,16,z,output/images/halo000016_sub0030304_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30312,16,z,output/images/halo000016_sub0030312_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30313,16,z,output/images/halo000016_sub0030313_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30317,16,z,output/images/halo000016_sub0030317_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30319,16,z,output/images/halo000016_sub0030319_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30324,16,z,output/images/halo000016_sub0030324_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30326,16,z,output/images/halo000016_sub0030326_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30329,16,z,output/images/halo000016_sub0030329_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30332,16,z,output/images/halo000016_sub0030332_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30335,16,z,output/images/halo000016_sub0030335_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30379,16,z,output/images/halo000016_sub0030379_z.png,200.0,0.23722,1.0,0.599,0.0099,True,
30356,16,z,output/images/halo000016_sub0030356_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30362,16,z,output/images/halo000016_sub0030362_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30423,17,z,output/images/halo000017_sub0030423_z.png,200.0,0.42301,1.0,0.932,0.1798,True,
30386,16,z,output/images/halo000016_sub0030386_z.png,200.0,0.23722,1.0,0.116,0.0003,True,
30424,17,z,output/images/halo000017_sub0030424_z.png,200.0,0.42301,1.0,0.597,0.209,True,
30425,17,z,output/images/halo000017_sub0030425_z.png,200.0,0.42301,1.0,0.932,0.0833,True,
30426,17,z,output/images/halo000017_sub0030426_z.png,200.0,0.42301,1.0,0.614,0.0545,True,
30427,17,z,output/images/halo000017_sub0030427_z.png,200.0,0.42301,1.0,0.609,0.0876,True,
30428,17,z,output/images/halo000017_sub0030428_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30429,17,z,output/images/halo000017_sub0030429_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30430,17,z,output/images/halo000017_sub0030430_z.png,200.0,0.42301,1.0,0.612,0.05,True,
30431,17,z,output/images/halo000017_sub0030431_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30433,17,z,output/images/halo000017_sub0030433_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30434,17,z,output/images/halo000017_sub0030434_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30435,17,z,output/images/halo000017_sub0030435_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30437,17,z,output/images/halo000017_sub0030437_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30438,17,z,output/images/halo000017_sub0030438_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30439,17,z,output/images/halo000017_sub0030439_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30441,17,z,output/images/halo000017_sub0030441_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30445,17,z,output/images/halo000017_sub0030445_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30448,17,z,output/images/halo000017_sub0030448_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30450,17,z,output/images/halo000017_sub0030450_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30454,17,z,output/images/halo000017_sub0030454_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30456,17,z,output/images/halo000017_sub0030456_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30466,17,z,output/images/halo000017_sub0030466_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30474,17,z,output/images/halo000017_sub0030474_z.png,200.0,0.42301,1.0,0.116,0.0003,True,
30541,18,z,output/images/halo000018_sub0030541_z.png,200.0,0.36344,1.0,0.932,0.0726,True,
30542,18,z,output/images/halo000018_sub0030542_z.png,200.0,0.36344,1.0,0.597,0.0179,True,
30540,18,z,output/images/halo000018_sub0030540_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30543,18,z,output/images/halo000018_sub0030543_z.png,200.0,0.36344,1.0,0.597,0.0157,True,
30544,18,z,output/images/halo000018_sub0030544_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30545,18,z,output/images/halo000018_sub0030545_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30546,18,z,output/images/halo000018_sub0030546_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30547,18,z,output/images/halo000018_sub0030547_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30549,18,z,output/images/halo000018_sub0030549_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30550,18,z,output/images/halo000018_sub0030550_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30551,18,z,output/images/halo000018_sub0030551_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30555,18,z,output/images/halo000018_sub0030555_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30553,18,z,output/images/halo000018_sub0030553_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30557,18,z,output/images/halo000018_sub0030557_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30559,18,z,output/images/halo000018_sub0030559_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30560,18,z,output/images/halo000018_sub0030560_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30561,18,z,output/images/halo000018_sub0030561_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30562,18,z,output/images/halo000018_sub0030562_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30564,18,z,output/images/halo000018_sub0030564_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30570,18,z,output/images/halo000018_sub0030570_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30574,18,z,output/images/halo000018_sub0030574_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30576,18,z,output/images/halo000018_sub0030576_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30578,18,z,output/images/halo000018_sub0030578_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
30598,18,z,output/images/halo000018_sub0030598_z.png,200.0,0.36344,1.0,0.116,0.0003,True,
